CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
15608230,Hoelscher,667,France,Male,23,1,0.0,2,1,0,91573.19
15750921,Monds,521,France,Male,37,5,105843.26,2,1,1,84908.2
15750684,Jibunoh,719,France,Female,42,4,0.0,1,1,0,28465.86
15665678,Tan,607,Spain,Male,36,8,158261.68,1,1,1,76744.72
15624374,Maclean,703,France,Male,28,9,0.0,2,0,1,2151.17
15757821,Burgess,771,Spain,Male,18,1,0.0,2,0,0,41542.95
15572657,H?,472,France,Male,29,8,102490.27,1,0,1,181224.56
15798844,Chijindum,678,France,Male,54,7,128914.97,1,0,0,191746.23
15711789,Davey,768,Spain,Female,42,3,0.0,1,0,0,161242.99
15720305,Power,591,Spain,Female,40,1,86376.29,1,0,1,136767.16
15746451,Barry,686,Spain,Male,41,7,102749.72,1,0,1,194913.86
15625092,Colombo,502,Germany,female,57,3,101465.31,1,1,0,43568.31
15722692,Kazakova,464,France,Male,38,3,116439.65,1,1,0,75574.48
15785654,Ofodile,727,Germany,Male,45,6,114422.85,2,1,1,104678.78
15605339,Baker,673,France,Female,37,10,0.0,2,1,1,37411.35
15567399,Enderby,633,Germany,Male,43,3,144164.29,1,1,1,158646.46
15625623,Stevenson,567,France,Female,45,4,0.0,2,0,1,121053.19
15745826,Dawson,445,France,Male,37,3,0.0,2,1,1,180012.39
15728709,Shih,484,Germany,Male,40,7,106901.42,2,0,0,118045.98
15639278,Chinomso,580,Germany,Female,36,6,145387.32,2,1,1,169963.2
15592230,Seleznyov,620,France,Male,41,3,0.0,2,1,1,137309.06
15810460,Fanucci,708,Spain,Female,64,5,0.0,3,0,1,112520.07
15768359,Akhtar,534,France,Male,36,4,120037.96,1,1,0,36275.94
15778418,Burns,637,Germany,Male,40,9,154309.67,1,1,1,125334.16
15672983,Fernando,678,Spain,Female,27,5,87099.85,2,1,0,149550.95
15645942,Macleod,689,Spain,Male,40,2,0.0,2,1,1,164768.82
15720968,Young,606,Germany,Male,27,2,130274.26,2,1,0,147533.09
15729718,Stelzer,610,France,Male,41,6,0.0,3,0,0,56118.81
15758702,Watson,705,France,Female,55,8,0.0,2,1,1,14392.68
15583748,McGuigan,592,Spain,Male,38,8,0.0,2,1,0,180426.2
15768945,Chibueze,627,France,Male,27,1,62092.9,1,1,1,105887.04
15804822,L?,805,France,Female,31,4,0.0,2,1,0,4798.12
15781589,Carpenter,751,Spain,Male,52,8,0.0,2,0,1,179291.85
15805212,Black,806,France,Female,67,1,0.0,2,0,1,103945.58
15578787,Goddard,641,France,Female,52,4,0.0,1,1,0,90964.54
15614034,Martin,607,Germany,Male,61,2,164523.5,2,1,1,35786.76
15700714,Hollis,747,France,Male,29,7,0.0,2,1,1,141706.43
15734626,Gibson,652,Spain,Female,36,1,0.0,2,1,1,19302.78
15663294,Kao,703,France,Male,32,1,125685.79,1,1,1,56246.72
15644934,Gentry,466,France,Male,26,9,105522.06,1,1,0,10842.46
15694581,Rawlings,807,Spain,Male,42,5,0.0,2,1,1,74900.9
15649160,Vavilov,554,France,Female,38,3,138731.95,1,1,1,194138.36
15579559,Chienezie,544,Spain,Male,30,8,145241.63,1,1,1,80676.83
15813894,Bogle,620,Spain,Male,21,9,0.0,2,0,0,154882.79
15685019,Graham,528,France,Male,29,3,102787.42,1,1,0,55972.56
15769499,Lampungmeiua,545,Spain,Female,74,3,0.0,2,1,1,161326.73
15600173,Manna,595,France,Female,33,9,0.0,2,1,1,41447.86
15649101,Reeves,601,France,Male,40,10,127847.86,1,0,0,173245.68
15613017,McMillan,586,Germany,Male,32,1,149814.54,1,1,0,31830.06
15751336,Yao,630,Spain,Male,30,3,0.0,2,0,1,10486.69
15613471,Wiley,579,Germany,Male,31,2,90547.48,2,1,1,18800.13
15593454,Lambert,678,Spain,Female,40,4,113794.22,1,1,0,16618.76
15720371,McLean,652,France,Female,51,3,0.0,1,1,0,173989.47
15777614,Webb,545,Spain,Female,44,1,0.0,2,1,1,82614.89
15768600,Harris,805,Germany,Male,50,9,130023.38,1,1,0,62989.82
15787189,Tai,824,Germany,Male,60,8,134250.17,3,0,0,153046.16
15796434,Farnsworth,724,France,Male,28,5,97612.12,1,1,1,96498.14
15729083,Gorman,674,France,Male,36,2,154525.7,1,0,1,27468.72
15611551,Hill,676,Spain, male,48,1,131659.59,2,0,1,14152.15
15587647,Browne,850,Germany,Female,66,0,127120.62,1,0,1,118929.64
15707962,Gunson,606,France,Male,40,6,119501.88,2,1,0,46774.94
15718789,Brigstocke,604,France,Male,30,5,0.0,2,1,0,75786.55
15736778,Adams,807,Germany,Female,60,1,72948.58,2,1,1,17355.36
15703614,Hutchinson,564,Spain,Male,48,5,132876.23,1,1,0,79259.77
15707634,Anenechukwu,775,France,Female,32,2,108698.96,2,1,1,161069.73
15717225,Ikemefuna,544,France,Female,21,10,161525.96,2,1,0,9262.77
15754574,Tomlinson,738,Spain,Male,36,5,0.0,2,1,1,96881.32
15675185,Chuang,697,Germany,Female,48,2,108128.96,2,1,1,103944.37
15663168,MacDonald,665,France,Male,35,8,110934.54,1,1,0,169287.99
15576094,Sung,743,France,Male,71,0,0.0,2,0,1,29837.65
15565996,Arnold,653,France,Male,44,8,0.0,2,1,1,154639.72
15601892,Hunter,563,France,Male,33,8,0.0,2,0,1,68815.05
15612087,Dike,671,France,Male,45,2,106376.85,1,0,1,158264.62
15661433,Zetticci,519,France,Male,34,5,0.0,1,1,0,68479.6
15766044,Cameron,642,Germany,Male,49,4,120688.61,1,1,0,24770.22
15692416,Aikenhead,358,Spain,Female,52,8,143542.36,3,1,0,141959.11
15747458,Folliero,677,Spain,Female,43,3,133214.88,2,1,1,95936.84
15692317,Craig,722,France,Male,30,5,0.0,2,1,0,166376.54
15794122,Otutodilinna,713,France,Female,59,3,0.0,2,1,1,62700.08
15710553,Yin,555,Germany,Male,48,3,142055.41,2,0,1,79134.78
15794396,Newbold,494,Germany,Female,38,7,174937.64,1,1,0,40084.32
15806332,Le Gallienne,484,Spain,Female,39,5,0.0,2,1,1,175224.12
15791342,Johnston,660,Spain,Male,31,1,84560.04,1,1,1,137784.25
15765952,Milanesi,769,France,Male,29,4,145471.37,1,1,0,188382.77
15676519,George,615,Spain,Male,61,9,0.0,2,1,0,150227.85
15747649,Summerville,558,Germany,Female,36,0,126606.63,2,1,1,172363.52
15707637,Zikoranachukwudimma,765,France,Female,56,1,0.0,1,1,0,13228.93
15613772,Dalrymple,542,France,Male,39,3,135096.77,1,1,1,14353.43
15574523,Cheng,576,France,Male,39,1,0.0,2,1,1,68814.23
15721793,Chiu,510,Germany,Female,50,7,123936.54,1,1,1,23768.01
15776051,Kao,551,France,Female,45,6,0.0,2,1,1,51143.43
15761168,Manna,478,France,Female,38,4,171913.87,1,1,0,51820.87
15738715,Alexander,600,France,Female,37,4,0.0,3,1,0,7312.25
15730038,Docherty,706,France,Female,23,5,0.0,1,0,0,164128.41
15625584,Martin,786,France,Male,32,2,120452.4,2,0,0,79602.86
15765532,Horton,612,Germany,Male,76,6,96166.88,1,1,1,191393.26
15629744,Tan,804,France,Female,71,8,0.0,2,0,1,147995.96
15795954,Ndukaku,746,France,Male,35,2,172274.01,1,1,0,22374.97
15702430,Ignatyeva,548,France,Female,35,10,0.0,1,1,1,31299.71
15646615,Muir,576,Germany,Male,28,1,119336.29,2,0,1,58976.85
15662232,Learmonth,675,Germany,Male,42,2,92616.64,2,1,0,8567.18
15782231,Andrejew,521,France,Male,38,6,0.0,2,1,0,51454.06
15807709,Kirby,714,Germany,Female,55,9,180075.22,1,1,1,100127.71
15623478,Maslova,670,Germany,Female,32,4,102954.68,2,0,1,134942.45
15740223,Walton,479,Germany,Male,51,1,107714.74,3,1,0,86128.21
15697127,Monaldo,543,France,Female,31,2,147674.26,1,1,1,16658.76
15625545,Hussey,712,Spain,Male,52,9,0.0,1,1,1,117977.45
15774151,Iadanza,614,Spain,Female,41,7,179915.85,1,0,0,14666.35
15577398,Ch'eng,850,France,Male,30,6,86449.39,1,1,1,188809.23
15608109,Greco,710,Germany,Male,58,7,170113.0,2,0,1,10494.64
15570835,Fallaci,491,Germany,Female,57,4,112044.72,1,1,1,41229.73
15762123,Davide,717,Spain,Female,34,1,0.0,2,1,0,119313.74
15763107,Little,700,France,Female,30,9,0.0,1,1,1,174971.64
15572022,Han,605,France,Female,36,6,0.0,1,0,1,690.84
15735522,Boulger,654,Germany,Male,37,2,145610.07,2,0,0,186300.59
15776433,Greco,730,Spain,Male,62,2,0.0,2,1,1,186489.95
15688337,Dixon,721,France,Male,40,9,118129.87,1,1,1,160277.65
15678727,Tan,770,Germany,Male,45,4,110765.68,1,1,0,26163.74
15583736,Shih,829,Germany,Male,36,4,81795.74,2,1,0,90106.94
15778025,Dellucci,685,Germany,Male,43,9,108589.47,2,0,1,194808.51
15660403,Fleming,827,Spain,Female,35,0,0.0,2,0,1,184514.01
15813974,Maruff,731,Germany,Male,37,3,116880.53,1,0,0,172718.35
15568162,Sung,527,Spain,Male,53,8,0.0,1,1,1,51711.57
15615352,Ebelechukwu,588,France,Male,31,4,99607.37,2,0,1,35877.03
15805690,Chin,694,Spain,Female,35,7,0.0,1,1,0,133570.43
15653753,Chiemenam,542,Spain,Male,43,6,113567.94,1,1,0,89543.25
15743759,Brooks,619,France,Male,39,5,0.0,2,1,1,158444.61
15661723,Abramovich,667,Spain,Male,71,4,137260.78,1,0,1,94433.08
15745605,Trevisan,722,France,Female,47,2,88011.4,1,1,1,90655.94
15600739,Galkin,562,Spain,Female,35,0,0.0,2,1,0,119899.52
15664639,McGregor,645,France,Male,19,9,128514.84,1,0,0,175969.19
15698902,McIntyre,547,Germany,Female,42,1,142703.4,1,1,0,86207.49
15672516,Wall,541,Germany,Male,51,7,90373.28,2,1,0,179861.79
15585835,Lord,655,Spain,Female,34,4,109783.69,2,1,0,134034.32
15631070,Gerasimova,667,Germany,Male,55,9,154393.43,1,1,1,137674.96
15809585,H?,646,France,Male,38,7,0.0,2,1,0,1528.4
15761024,Long,619,France,Female,33,2,167733.51,2,1,1,65222.48
15779809,Giordano,655,France,Male,44,8,87471.63,1,0,1,188593.98
15679738,Brown,527,Spain,Female,35,8,0.0,1,1,0,98031.53
15792250,Nnabuife,616,Germany,Female,45,4,122793.96,1,1,1,62002.04
15721740,Pai,633,Germany,Male,50,7,88302.65,1,1,1,195937.16
15733303,Liu,630,France,Male,67,5,0.0,2,1,1,27330.27
15709004,Mai,528,Germany,Male,22,5,93547.23,2,0,1,961.57
15676715,Madukaego,640,France,Male,68,9,0.0,2,1,1,199493.38
15574858,Page,530,France,Male,37,8,0.0,2,1,1,287.99
15680430,Ajuluchukwu,601,Germany,Female,49,4,96252.98,2,1,0,104263.82
15806455,Miller,611,France,Male,27,7,0.0,2,1,1,157474.1
15642785,Douglas,479,France,Male,34,5,117593.48,2,0,0,113308.29
15711759,Wilkins,576,France,Female,29,5,108541.04,1,1,1,126469.09
15637178,Mishina,803,Spain,Female,45,7,0.0,2,1,1,128378.04
15692463,Rahman,799,Spain,Female,28,3,142253.65,1,1,0,45042.56
15602845,Udinesi,466,Germany,Male,41,2,152102.18,2,1,0,181879.56
15759805,Pinto,582,France,Female,32,4,0.0,2,1,0,59668.81
15790282,Trentino,817,Germany,Male,58,3,114327.59,2,1,1,42831.11
15679801,Hsueh,712,Spain,Female,39,5,163097.55,2,1,1,23702.42
15640667,Yu,662,France,Female,41,4,0.0,2,1,0,126551.48
15787229,Samsonova,761,Spain,Female,34,2,0.0,2,1,0,61251.25
15651022,Yost,480,Germany,Male,44,10,129608.57,1,1,0,5472.7
15807045,Milanesi,829,Germany,Female,37,3,103457.76,1,0,0,1114.12
15568088,Jamieson,481,Germany,Male,44,3,163714.52,1,1,0,96123.72
15693088,Oliver,628,France,Female,37,9,0.0,2,1,1,34689.77
15727317,Brady,533,Germany,Female,49,1,102286.6,3,1,0,69409.37
15589428,Tomlinson,756,France,female,42,9,0.0,2,1,0,35673.42
15810723,Sanderson,607,France,Female,39,10,0.0,3,1,0,132741.13
15767794,Browne,744,France,Male,31,9,120718.28,1,1,1,58961.49
15576368,Bledsoe,624,Germany,Female,48,3,122388.38,2,0,0,30020.09
15694628,Walker,686,Germany,Female,39,4,157731.6,2,1,0,162820.6
15757473,Chukwujamuike,766,France,Female,27,7,158786.67,2,0,1,47579.25
15694321,Su,619,France,Female,28,3,0.0,2,1,0,53394.12
15689147,Ogochukwu,652,France,Female,40,1,0.0,2,1,0,126554.96
15719541,Flannagan,675,Spain,Male,31,2,90826.27,2,1,0,60270.87
15568326,Kenenna,637,France,Female,44,2,0.0,2,1,0,149665.65
15785358,Gresswell,586,Germany,Male,46,8,106968.96,1,1,1,79366.98
15787470,Parkinson,553,Spain,Male,47,3,116528.15,1,0,0,145704.19
15650018,Chen,681,France,Female,43,8,154100.3,1,0,0,114659.81
15773338,Endrizzi,739,France,Male,58,2,101579.28,1,1,1,72168.53
15662758,Watson,620,France,Male,41,0,97925.11,1,1,0,85000.32
15801072,Hurst,654,France,Female,28,7,0.0,2,1,0,151316.37
15767129,Munz,452,France,Female,60,6,121730.49,1,1,1,142963.29
15743149,Findlay,711,France,Female,35,8,0.0,1,1,1,67508.01
15685290,Wall,595,Germany,Male,46,5,142360.62,2,1,0,48421.4
15591985,Stewart,708,France,Female,51,8,70754.18,1,1,1,92920.04
15670668,Webb,658,Germany,Male,29,5,75395.53,2,0,1,54914.92
15715079,Bold,465,France,Male,41,9,117221.15,1,1,0,168280.95
15602551,Johnson,667,Spain,Male,39,9,0.0,2,1,0,68873.8
15666181,Ramsden,650,France,Male,33,0,98064.97,1,1,0,52411.99
15592116,Jensen,585,France,Female,39,7,0.0,2,1,0,2401.26
15624667,Wallace,684,France,Male,35,6,135871.5,1,1,1,87219.41
15700460,Allnutt,530,France,Female,55,4,120905.03,1,0,1,123475.88
15757661,Trevisano,589,France,Female,39,7,0.0,2,0,0,95985.64
15646276,Metcalfe,831,France,female,32,2,146033.62,1,1,0,191260.74
15708289,Graham,793,Spain,Male,25,3,100913.57,1,0,0,10579.72
15583456,Gardiner,745,Germany,Male,45,10,117231.63,3,1,1,122381.02
15575694,Yobachukwu,729,Spain,Female,45,7,91091.06,2,1,0,71133.12
15672945,Parkes,661,France,Female,37,5,136425.18,1,1,0,81102.81
15654611,Parry,736,Germany,Female,25,9,81732.88,2,1,0,136497.28
15571843,Lawrence,486,Spain,Male,24,1,0.0,1,1,0,98802.76
15643752,Wei,540,France,Male,25,5,116160.23,1,1,0,13411.67
15568032,Moore,757,Germany,Male,31,1,127320.36,3,1,0,163170.32
15617134,Iqbal,716,France,Male,38,4,0.0,2,1,0,189678.7
15620276,Palermo,539,Spain,Male,36,6,0.0,3,1,1,118959.64
15760521,Thompson,796,France,Female,50,1,94164.0,1,1,1,189414.74
15599403,Wu,577,France,Male,60,10,125389.7,2,1,1,178616.73
15761720,Mead,422,France,Male,41,6,153238.88,1,1,0,11663.09
15629323,Kelechi,617,Germany,Female,37,4,116471.43,2,1,0,175324.74
15760177,Lombardi,564,Spain,Male,37,9,100252.18,1,1,1,146033.52
15607713,Kaeppel,850,Spain,Female,29,1,0.0,2,1,1,197996.65
15777892,Samsonova,721,Germany,Male,37,3,107720.64,1,1,1,158591.12
15604073,Bibi,815,Germany,Female,25,8,135161.67,1,1,1,136071.05
15799631,Chase,585,Spain,Male,36,10,0.0,2,1,1,180318.6
15673539,Napolitani,690,France,Female,26,3,118097.87,1,1,0,61257.83
15753719,Rickards,547,Germany,Female,30,9,72392.41,1,1,0,77077.14
15799815,Bobrov,656,Germany,Female,23,4,163549.63,1,0,1,21085.12
15792102,Yefremova,774,France,Female,42,3,137781.65,1,0,0,199316.19
15809057,Lu,600,Spain,Female,27,6,0.0,2,1,1,172031.22
15705512,Welch,668,Germany,Female,37,6,167864.4,1,1,0,115638.29
15725511,Wallace,559,France,Female,31,3,127070.73,1,0,1,160941.78
15701200,Lucciano,576,France,Male,36,6,0.0,2,1,1,48314.0
15643630,Quaife,770,Spain,Male,55,9,63127.41,2,1,0,185211.28
15648881,Tsai,581,Germany,Male,40,0,101016.53,1,0,1,7926.35
15711181,Clapp,589,France,Female,50,4,0.0,2,0,1,182076.97
15648967,Ch'en,698,Germany,Female,64,1,169362.43,1,1,0,84760.32
15579040,Hs?,556,France,Female,46,10,0.0,2,0,0,109184.24
15727915,Artemiev,507,France, male,36,4,83543.37,1,0,0,140134.43
15694510,Ifeanyichukwu,725,France,Male,45,1,129855.32,1,0,0,24218.65
15753549,Dubinina,669,France,Male,25,1,157848.53,1,0,0,37543.93
15747795,Pai,593,Germany,Female,38,4,129499.42,1,1,1,154071.27
15587233,Donoghue,457,France,Male,41,8,73700.12,3,1,1,185750.02
15698522,Thomas,660,Germany,Male,39,9,134599.33,2,1,0,183095.87
15657214,Hsia,601,France,Male,74,2,0.0,2,0,1,51554.58
15727197,Pinto,576,France,Female,52,9,170228.59,2,0,0,148477.57
15812365,Greco,850,France,Male,40,8,102800.65,1,1,0,60811.56
15615012,Fan,594,France,Male,23,5,156267.59,1,1,0,160968.44
15697214,Korovin,686,Spain,Female,36,5,0.0,2,1,1,152979.14
15656141,Ts'ao,741,France,Male,39,5,0.0,1,0,1,40207.06
15662091,Adams,570,Spain,Male,21,7,116099.82,1,1,1,148087.62
15668444,He,590,Spain,Female,44,3,139432.37,1,1,0,62222.81
15580146,Hung,738,France,Male,31,9,82674.15,1,1,0,41970.72
15602124,Badgery,731,France,Male,30,7,0.0,2,1,1,184581.68
15756321,Johnston,612,Spain,Female,52,5,144772.69,1,0,0,98302.57
15804072,Chen,701,Spain,Female,42,5,0.0,2,0,0,24210.56
15746664,Ts'ui,463,Spain,Male,20,8,204223.03,1,1,0,128268.39
15763414,Degtyarev,655,Germany,Male,32,9,113447.01,1,1,0,82084.3
15720511,Byrne,547,Germany,Male,41,3,151191.31,1,1,0,175295.89
15781574,Ma,636,Spain,Male,76,9,126534.6,1,1,1,39789.62
15719809,Endrizzi,516,Germany,Male,32,3,145166.09,2,0,0,111421.45
15762799,Alexander,720,Germany,Male,23,0,187861.18,2,1,1,104120.17
15811588,Eluemuno,664,Spain,Female,53,7,187602.18,1,1,0,186392.99
15672704,Jackson,809,France,Female,24,4,0.0,2,1,0,193518.76
15800554,Perry,850,France,Female,81,1,0.0,2,1,1,59568.24
15733602,Rubin,814,Spain,Female,72,2,0.0,2,0,1,130853.03
15658339,Pugliesi,795,Germany,Male,37,2,139265.63,2,1,1,198745.94
15571586,Briggs,524,Spain,Male,29,3,159035.45,1,1,0,2705.31
15780088,Porter,607,Spain,Male,34,9,132439.99,1,1,0,177747.72
15614934,McEwan,625,Germany,Female,37,4,142711.81,1,1,0,35625.41
15806256,Jackson,540,France,Male,48,2,109349.29,1,1,0,88703.04
15581968,Reid,745,France,Female,33,1,0.0,2,1,1,174431.01
15673693,Reppert,682,France,Female,26,0,110654.02,1,0,1,111879.21
15800287,Micco,706,Spain,Female,46,2,127660.46,2,1,0,150156.82
15672091,Ulyanov,786,Germany,Female,32,2,104336.43,2,0,0,59559.81
15776985,Kung,652,France,Female,36,6,112518.71,2,0,1,110421.31
15588839,Mancini,606,Spain,Male,30,8,180307.73,2,1,1,1914.41
15624519,Calabrese,656,Germany,female,49,9,97092.87,1,1,0,74771.22
15655007,Li,758,France,Female,33,7,0.0,2,0,0,82996.47
15739042,Bogolyubov,767,France,Female,35,9,0.0,2,1,0,39511.61
15718667,T'ien,621,France,Male,35,7,87619.29,1,1,0,143.34
15661903,Hsia,699,France,Female,43,3,80764.03,1,1,0,199378.58
15628059,DeRose,529,France,Male,61,1,0.0,2,1,1,191370.97
15743871,Nkemdirim,567,France,Male,59,3,0.0,2,1,0,25843.7
15800068,Cooper,801,Spain,Female,46,6,0.0,2,1,1,170008.74
15810775,Tsao,576,Spain,Male,52,2,100549.43,2,1,1,16644.16
15615004,Anderson,730,France,Female,37,1,0.0,2,1,1,124364.63
15701962,Scott,590,Spain,Female,29,2,166930.76,2,1,0,122487.73
15772503,Burns,737,France,Female,33,4,0.0,2,1,0,115115.32
15693468,Simmons,488,Spain,Female,39,9,140553.46,1,0,0,12440.44
15656009,McIntyre,736,France,Female,36,6,0.0,1,1,0,70496.66
15587735,Chukwuebuka,850,France,Male,39,6,96863.13,1,1,1,121681.19
15691840,Fraser,505,Germany,Female,37,6,159863.9,2,0,1,125307.87
15653110,Chan,694,France,Male,42,8,133767.19,1,1,0,36405.21
15783691,Hargreaves,722,Spain,Female,35,1,120171.58,1,1,0,125240.8
15716605,Chukwufumnanya,710,Germany,Female,24,7,103099.17,2,1,0,173276.62
15660524,Hu,572,Germany,Female,54,9,97382.53,1,1,1,195771.95
15735784,Gardner,583,France,Male,38,8,0.0,1,1,0,47848.56
15727251,Vincent,642,France,Male,30,8,117494.27,1,0,0,61977.82
15643575,Evseev,757,Germany,Male,36,1,65349.71,1,0,0,64539.64
15595657,Hannam,649,Germany,Male,40,4,95001.33,1,0,1,123202.99
15666012,Rippey,603,France,Male,40,4,102833.46,2,1,1,38829.11
15705001,Napolitani,587,Spain,Female,35,3,83286.56,1,1,0,125553.52
15814004,Fyodorova,589,France,Male,29,2,0.0,2,0,1,98320.27
15782390,T'ien,621,France,Female,40,6,0.0,1,1,0,155155.25
15649523,Kennedy,581,France,Male,38,1,0.0,2,1,0,46176.22
15723250,Teng,519,France,Male,42,8,0.0,2,1,1,101485.72
15586848,Rose,706,France,Male,38,1,0.0,2,1,0,122379.54
15590349,Rowland,732,France,Female,36,9,0.0,1,0,0,3749.0
15592583,Colman,731,France,Female,47,1,115414.19,3,0,0,191734.67
15636658,Rozhkova,596,France,Male,36,2,0.0,2,1,1,12067.39
15695299,Mordvinova,590,France,Female,45,2,81828.22,1,1,0,52167.97
15721007,Charlton,776,Germany,Male,33,8,115130.34,1,0,0,129525.5
15803352,Scott,613,Germany,Male,33,3,155736.42,2,1,1,57751.21
15726313,Napolitani,687,Spain,Female,50,5,0.0,2,1,0,110230.4
15752342,Bradley,704,Germany,Female,54,6,133656.91,3,1,0,145071.33
15616811,MacDonald,535,France,Male,47,0,160729.1,1,0,1,145986.35
15614923,Nielson,630,Spain,Male,41,7,107511.52,1,0,1,46156.87
15687385,McDowell,484,France,Male,41,5,0.0,1,1,1,74267.35
15671097,Carter,428,France,Female,31,2,0.0,2,1,0,54487.43
15752650,Saad,681,Spain,Female,37,6,121231.39,1,1,1,146366.08
15752467,Johnson,720,Spain,Male,34,3,0.0,2,1,1,77047.78
15656333,Jen,574,France,Female,33,3,134348.57,1,1,0,63163.99
15763415,Gray,567,Germany,Male,41,0,134378.89,1,1,1,105746.94
15614878,Yeh,660,Germany,Female,29,6,180520.29,1,1,1,123850.58
15584545,Aksenov,532,France,Female,40,5,0.0,2,0,1,177099.71
15728505,Ts'ao,601,France,Male,44,1,100486.18,2,1,1,62678.53
15772381,Brient,589,Germany,Male,38,8,92219.21,1,1,0,99106.97
15799785,Ikemefuna,679,Germany,Female,30,4,77949.69,1,1,1,121151.46
15715297,Yuan,779,Germany,Female,40,2,75470.23,1,1,1,52894.01
15630913,Rosas,476,Spain,Female,69,1,105303.73,1,0,1,134260.34
15644849,Zikoranachidimma,655,France,Female,32,2,0.0,1,1,1,71047.51
15571059,Martin,734,France,Female,54,3,0.0,1,1,0,130805.54
15682070,Davies,611,France,Male,64,9,0.0,2,1,1,53277.15
15620103,Ho,660,France,Female,40,8,167181.01,1,1,1,185156.94
15711618,Chang,704,Germany,Female,39,1,124640.51,1,1,0,116511.12
15678034,Grosse,811,France,Male,46,9,180226.24,1,1,0,13464.64
15675337,Forbes,395,Germany,Female,34,5,106011.59,1,1,1,17376.57
15787196,T'ien,692,Spain,Male,46,2,0.0,2,1,1,105983.09
15769216,Panicucci,601,France,Female,43,2,0.0,1,1,0,49713.87
15725068,Quinn,701,Spain,Female,21,9,0.0,2,1,1,26327.42
15753888,Johnston,607,Spain,Female,62,8,108004.64,1,1,1,23386.77
15683183,Volkova,766,Germany,Female,45,6,97652.96,1,1,0,127332.33
15574213,Wilson,789,France,Female,53,1,158271.74,1,1,1,5036.39
15636024,Blackburn,692,Spain,Female,34,4,109699.08,1,1,1,37898.91
15686219,Wan,611,France,Male,38,4,71018.6,2,1,0,2444.29
15746737,Eames,565,Germany,Male,59,9,69129.59,1,1,1,170705.53
15566660,Cole,670,France,Female,41,10,0.0,3,1,0,81602.02
15655175,Wallace,740,Germany,Male,40,4,114318.78,2,1,0,129333.69
15800793,St Clair,477,Germany,Female,39,4,182491.57,1,1,0,185830.72
15709476,Kenyon,850,Spain,Female,41,3,99945.93,2,1,0,71179.31
15635364,Gray,618,France,Female,49,9,44301.43,3,1,1,89729.3
15809515,Lewis,797,Germany,Male,32,1,151922.94,1,1,0,8877.06
15813303,Rearick,513,Spain,Male,88,10,0.0,2,1,1,52952.24
15730150,Otutodilichukwu,540,Spain,Male,37,0,120825.7,1,1,0,28257.89
15752139,Salter,682,Germany,Male,36,5,72373.62,2,1,0,36895.99
15665376,Lavrentiev,647,Germany,Female,35,3,166518.63,2,1,0,147930.46
15633834,Milne,700,Germany,Female,28,3,99705.69,2,0,0,146723.72
15616029,Adams,705,France,Male,32,7,0.0,2,1,0,7921.57
15631240,Dubinina,645,France,Female,36,8,0.0,2,1,1,12096.61
15650864,Power,507,France,Male,42,6,0.0,2,1,0,34777.23
15770525,T'an,760,Spain,Male,28,1,141038.57,2,0,0,16287.38
15653780,Kambinachi,621,France,Female,43,5,0.0,1,1,1,47578.45
15731989,Moran,666,France,Male,36,4,120165.4,2,1,0,33701.5
15758769,Coffey,625,France,Female,44,7,0.0,1,1,0,4791.8
15621195,Ch'eng,619,Germany,Male,41,3,147974.16,2,1,0,170518.83
15733444,Phillips,736,France,Female,29,9,0.0,2,0,0,176152.7
15582519,Seleznyov,479,France,Male,47,6,121797.09,1,0,1,5811.9
15590241,Chuang,750,Spain,Female,34,9,112822.26,1,0,0,150401.53
15810910,Royston,702,Spain,Female,38,9,0.0,2,1,1,158527.45
15598695,Fields,834,Germany,Female,68,9,130169.27,2,0,1,93112.2
15682995,Azuka,600,France,Female,32,1,78535.25,1,1,0,64349.6
15775238,Achebe,651,Germany,Female,41,4,133432.59,1,0,1,151303.48
15683363,Goddard,540,Spain,Male,39,1,0.0,1,0,1,108419.41
15728362,Robertson,671,France,Female,29,3,0.0,2,1,0,158043.11
15578980,Piazza,516,Spain,Female,33,3,0.0,2,1,1,58685.59
15669957,Drake,655,Germany,Male,52,9,144696.75,1,1,1,49025.79
15687738,Nwagugheuzo,535,France,Female,38,8,0.0,2,1,0,136620.64
15697497,She,518,France,Female,45,9,105525.65,2,1,1,73418.29
15694518,Kodilinyechukwu,624,Spain,Female,36,0,0.0,2,1,0,111605.9
15723886,Fiore,767,Germany,Male,20,3,119714.25,2,0,1,150135.38
15731026,Han,683,Germany,Female,39,2,100062.16,2,1,0,109201.43
15610433,Kwemto,573,France,Male,35,9,0.0,2,1,0,11743.89
15722473,Faulkner,713,France,Male,41,3,0.0,2,1,0,55772.04
15663921,Pisani,429,France,Male,60,7,0.0,2,1,1,163691.48
15682528,Cremonesi,572,France,Male,33,5,0.0,1,0,1,41139.05
15704442,Fleming,672,France,Female,53,9,169406.33,4,1,1,147311.47
15655192,Fiorentino,850,Spain,female,24,1,0.0,2,0,1,69052.87
15715715,Artyomova,799,Spain,Male,38,2,0.0,2,1,1,59297.34
15595640,Rizzo,698,France,Male,37,8,0.0,2,0,0,145004.39
15766427,Shaw,565,Germany,Male,52,5,97720.35,2,1,0,175070.94
15658768,Lucas,547,France,Female,49,2,0.0,1,0,0,65466.93
